-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
-8.95451,-8.9604,-8.95451,-8.9604,-8.95451,-8.9604,-8.95451,-8.9604,-8.95451,-8.9604,-8.95451,-8.9604,-8.95451,-8.9604,-8.95451,-8.9604,-8.95451,-8.9604
-8.9025,-8.91551,-8.9025,-8.91551,-8.9025,-8.91551,-8.9025,-8.91551,-8.9025,-8.91551,-8.9025,-8.91551,-8.9025,-8.91551,-8.9025,-8.91551,-8.9025,-8.91551
-8.85049,-8.87062,-8.85049,-8.87062,-8.85049,-8.87062,-8.85049,-8.87062,-8.85049,-8.87062,-8.85049,-8.87062,-8.85049,-8.87062,-8.85049,-8.87062,-8.85049,-8.87062
-8.79849,-8.82574,-8.79849,-8.82574,-8.79849,-8.82574,-8.79849,-8.82574,-8.79849,-8.82574,-8.79849,-8.82574,-8.79849,-8.82574,-8.79849,-8.82574,-8.79849,-8.82574
-8.74648,-8.78085,-8.74648,-8.78085,-8.74648,-8.78085,-8.74648,-8.78085,-8.74648,-8.78085,-8.74648,-8.78085,-8.74648,-8.78085,-8.74648,-8.78085,-8.74648,-8.78085
-8.69448,-8.73596,-8.69448,-8.73596,-8.69448,-8.73596,-8.69448,-8.73596,-8.69448,-8.73596,-8.69448,-8.73596,-8.69448,-8.73596,-8.69448,-8.73596,-8.69448,-8.73596
-8.64247,-8.69107,-8.64247,-8.69107,-8.64247,-8.69107,-8.64247,-8.69107,-8.64247,-8.69107,-8.64247,-8.69107,-8.64247,-8.69107,-8.64247,-8.69107,-8.64247,-8.69107
-8.59047,-8.64619,-8.59047,-8.64619,-8.59047,-8.64619,-8.59047,-8.64619,-8.59047,-8.64619,-8.59047,-8.64619,-8.59047,-8.64619,-8.59047,-8.64619,-8.59047,-8.64619
-8.53846,-8.6013,-8.53846,-8.6013,-8.53846,-8.6013,-8.53846,-8.6013,-8.53846,-8.6013,-8.53846,-8.6013,-8.53846,-8.6013,-8.53846,-8.6013,-8.53846,-8.6013
-8.48645,-8.55641,-8.48645,-8.55641,-8.48645,-8.55641,-8.48645,-8.55641,-8.48645,-8.55641,-8.48645,-8.55641,-8.48645,-8.55641,-8.48645,-8.55641,-8.48645,-8.55641
-8.43445,-8.51152,-8.43445,-8.51152,-8.43445,-8.51152,-8.43445,-8.51152,-8.43445,-8.51152,-8.43445,-8.51152,-8.43445,-8.51152,-8.43445,-8.51152,-8.43445,-8.51152
-8.38244,-8.46664,-8.38244,-8.46664,-8.38244,-8.46664,-8.38244,-8.46664,-8.38244,-8.46664,-8.38244,-8.46664,-8.38244,-8.46664,-8.38244,-8.46664,-8.38244,-8.46664
-8.32536,-8.44663,-8.32536,-8.44663,-8.32536,-8.44663,-8.32536,-8.44663,-8.32536,-8.44663,-8.33044,-8.42175,-8.32536,-8.44663,-8.32536,-8.44663,-8.32536,-8.44663
-8.26011,-8.46811,-8.26011,-8.46811,-8.26011,-8.46811,-8.26011,-8.46811,-8.26011,-8.46811,-8.26854,-8.43977,-8.26011,-8.46811,-8.26011,-8.46811,-8.26011,-8.46811
-8.19487,-8.48962,-8.19487,-8.48962,-8.19487,-8.48962,-8.19487,-8.48962,-8.19487,-8.48962,-8.20538,-8.46679,-8.19487,-8.48962,-8.19487,-8.48962,-8.19487,-8.48962
-8.12962,-8.51112,-8.12962,-8.51112,-8.12962,-8.51112,-8.12962,-8.51112,-8.12962,-8.51112,-8.14222,-8.49381,-8.12962,-8.51112,-8.12962,-8.51112,-8.12962,-8.51112
-8.06437,-8.53263,-8.06437,-8.53263,-8.06437,-8.53263,-8.06437,-8.53263,-8.06437,-8.53263,-8.07906,-8.52084,-8.06437,-8.53263,-8.06437,-8.53263,-8.06437,-8.53263
-7.99913,-8.55414,-7.99913,-8.55414,-7.99913,-8.55414,-7.99913,-8.55414,-7.99913,-8.55414,-8.0159,-8.54786,-7.99913,-8.55414,-7.99913,-8.55414,-7.99913,-8.55414
-7.93388,-8.57564,-7.93388,-8.57564,-7.93388,-8.57564,-7.93388,-8.57564,-7.93388,-8.57564,-7.95274,-8.57488,-7.93388,-8.57564,-7.93388,-8.57564,-7.93388,-8.57564
-7.86864,-8.59715,-7.86864,-8.59715,-7.86864,-8.59715,-7.86864,-8.59715,-7.86864,-8.59715,-7.88958,-8.60191,-7.86864,-8.59715,-7.86864,-8.59715,-7.86864,-8.59715
-7.80339,-8.61866,-7.80339,-8.61866,-7.80339,-8.61866,-7.80339,-8.61866,-7.80339,-8.61866,-7.82642,-8.62893,-7.80339,-8.61866,-7.80339,-8.61866,-7.80339,-8.61866
-7.73815,-8.64016,-7.73815,-8.64016,-7.73815,-8.64016,-7.73815,-8.64016,-7.73815,-8.64016,-7.76326,-8.65595,-7.73815,-8.64016,-7.73815,-8.64016,-7.73815,-8.64016
-7.6729,-8.66167,-7.6729,-8.66167,-7.6729,-8.66167,-7.6729,-8.66167,-7.6729,-8.66167,-7.7001,-8.68297,-7.6729,-8.66167,-7.6729,-8.66167,-7.6729,-8.66167
-7.60668,-8.6799,-7.60668,-8.6799,-7.60668,-8.6799,-7.60668,-8.6799,-7.60668,-8.6799,-7.63654,-8.70901,-7.60668,-8.6799,-7.60668,-8.6799,-7.60668,-8.6799
-7.53927,-8.69304,-7.53927,-8.69304,-7.53927,-8.69304,-7.53927,-8.69304,-7.53927,-8.69304,-7.57127,-8.73039,-7.53927,-8.69304,-7.53927,-8.69304,-7.53927,-8.69304
-7.47105,-8.70099,-7.47105,-8.70099,-7.47105,-8.70099,-7.47105,-8.70099,-7.47105,-8.70099,-7.50456,-8.74673,-7.47105,-8.70099,-7.47105,-8.70099,-7.47105,-8.70099
-7.40242,-8.70373,-7.40242,-8.70373,-7.40242,-8.70373,-7.40242,-8.70373,-7.40242,-8.70373,-7.4368,-8.75793,-7.40242,-8.70373,-7.40242,-8.70373,-7.40242,-8.70373
-7.33379,-8.70122,-7.33379,-8.70122,-7.33379,-8.70122,-7.33379,-8.70122,-7.33379,-8.70122,-7.36838,-8.76393,-7.33379,-8.70122,-7.33379,-8.70122,-7.33379,-8.70122
-7.26554,-8.69348,-7.26523,-8.69689,-7.26554,-8.69348,-7.26554,-8.69348,-7.26554,-8.69348,-7.2997,-8.7647,-7.26554,-8.69348,-7.26554,-8.69348,-7.26554,-8.69348
-7.19809,-8.68057,-7.19667,-8.69255,-7.19809,-8.68057,-7.19809,-8.68057,-7.19809,-8.68057,-7.23116,-8.76023,-7.19809,-8.68057,-7.19809,-8.68057,-7.19809,-8.68057
-7.13181,-8.66254,-7.1281,-8.6882,-7.13098,-8.66586,-7.13181,-8.66254,-7.13181,-8.66254,-7.16317,-8.75054,-7.13181,-8.66254,-7.13181,-8.66254,-7.13181,-8.66254
-7.06711,-8.63952,-7.05954,-8.68386,-7.06388,-8.65114,-7.06711,-8.63952,-7.06711,-8.63952,-7.09611,-8.7357,-7.06711,-8.63952,-7.06711,-8.63952,-7.06711,-8.63952
-7.00434,-8.61163,-6.99098,-8.67952,-6.99678,-8.63643,-7.00391,-8.61259,-7.00434,-8.61163,-7.03038,-8.71579,-7.00434,-8.61163,-7.00434,-8.61163,-7.00434,-8.61163
-6.94389,-8.57903,-6.92242,-8.67518,-6.92967,-8.62171,-6.94081,-8.58542,-6.94389,-8.57903,-6.96636,-8.69092,-6.94389,-8.57903,-6.94389,-8.57903,-6.94389,-8.57903
-6.8861,-8.54192,-6.85386,-8.67084,-6.86257,-8.60699,-6.87772,-8.55824,-6.8861,-8.54192,-6.90442,-8.66125,-6.8861,-8.54192,-6.8861,-8.54192,-6.8861,-8.54192
-6.83131,-8.50051,-6.7853,-8.66649,-6.79547,-8.59227,-6.81463,-8.53106,-6.83131,-8.50051,-6.84492,-8.62693,-6.83131,-8.50051,-6.83131,-8.50051,-6.83131,-8.50051
-6.76481,-8.48851,-6.71674,-8.66215,-6.72836,-8.57755,-6.75153,-8.50388,-6.76481,-8.48851,-6.78822,-8.58818,-6.76481,-8.48851,-6.76481,-8.48851,-6.76481,-8.48851
-6.69644,-8.48172,-6.64818,-8.65781,-6.66126,-8.56284,-6.69157,-8.47057,-6.69644,-8.48172,-6.73463,-8.54522,-6.69644,-8.48172,-6.69644,-8.48172,-6.69644,-8.48172
-6.62806,-8.47516,-6.57962,-8.65347,-6.59416,-8.54812,-6.63814,-8.42756,-6.62806,-8.47516,-6.68448,-8.49829,-6.62806,-8.47516,-6.62806,-8.47516,-6.62806,-8.47516
-6.55967,-8.46861,-6.51106,-8.64913,-6.52705,-8.5334,-6.58929,-8.37933,-6.55967,-8.46861,-6.61825,-8.48951,-6.55967,-8.46861,-6.55967,-8.46861,-6.55967,-8.46861
-6.49129,-8.46206,-6.44249,-8.64478,-6.45995,-8.51868,-6.54697,-8.32525,-6.49129,-8.46206,-6.54961,-8.48648,-6.49129,-8.46206,-6.49129,-8.46206,-6.49129,-8.46206
-6.4229,-8.45551,-6.37393,-8.64044,-6.39285,-8.50397,-6.5095,-8.2677,-6.4229,-8.45551,-6.48098,-8.48345,-6.4229,-8.45551,-6.4229,-8.45551,-6.4229,-8.45551
-6.35452,-8.44896,-6.30537,-8.6361,-6.32574,-8.48925,-6.47458,-8.2086,-6.35452,-8.44896,-6.41235,-8.48042,-6.35452,-8.44896,-6.35452,-8.44896,-6.35452,-8.44896
-6.28613,-8.44241,-6.23681,-8.63176,-6.25864,-8.47453,-6.52954,-8.18839,-6.28613,-8.44241,-6.34372,-8.47738,-6.28613,-8.44241,-6.28613,-8.44241,-6.28613,-8.44241
-6.21775,-8.43586,-6.16825,-8.62742,-6.19154,-8.45981,-6.59804,-8.18512,-6.21775,-8.43586,-6.27509,-8.47435,-6.21775,-8.43586,-6.21775,-8.43586,-6.21775,-8.43586
-6.14936,-8.42931,-6.09969,-8.62307,-6.12443,-8.44509,-6.66632,-8.19237,-6.14936,-8.42931,-6.20646,-8.47132,-6.14936,-8.42931,-6.14936,-8.42931,-6.14936,-8.42931
-6.08098,-8.42276,-6.03113,-8.61873,-6.05733,-8.43038,-6.73442,-8.20137,-6.08098,-8.42276,-6.13783,-8.46828,-6.08098,-8.42276,-6.08098,-8.42276,-6.08098,-8.42276
-6.01259,-8.41621,-5.96257,-8.61439,-5.99022,-8.41566,-6.80243,-8.21108,-6.01259,-8.41621,-6.06919,-8.46525,-6.01259,-8.41621,-6.01259,-8.41621,-6.01259,-8.41621
-5.94463,-8.40626,-5.89401,-8.61005,-5.92312,-8.40094,-6.87034,-8.22148,-5.94463,-8.40626,-6.00056,-8.46222,-5.94463,-8.40626,-5.94463,-8.40626,-5.94463,-8.40626
-5.87763,-8.39118,-5.82544,-8.6057,-5.85602,-8.38622,-6.93813,-8.23258,-5.87763,-8.39118,-5.932,-8.45812,-5.87763,-8.39118,-5.87763,-8.39118,-5.87763,-8.39118
-5.81197,-8.37103,-5.75688,-8.60136,-5.78891,-8.37151,-7.00581,-8.24439,-5.81197,-8.37103,-5.86391,-8.44909,-5.81197,-8.37103,-5.81197,-8.37103,-5.81197,-8.37103
-5.74804,-8.34593,-5.68832,-8.59702,-5.72181,-8.35679,-7.07339,-8.25674,-5.74804,-8.34593,-5.79671,-8.43489,-5.74804,-8.34593,-5.74804,-8.34593,-5.74804,-8.34593
-5.68621,-8.31603,-5.61976,-8.59268,-5.65471,-8.34207,-7.14096,-8.26914,-5.68621,-8.31603,-5.7308,-8.4156,-5.68621,-8.31603,-5.68621,-8.31603,-5.68621,-8.31603
-5.62684,-8.2815,-5.5512,-8.58834,-5.5876,-8.32735,-7.20853,-8.28153,-5.62684,-8.2815,-5.66654,-8.39135,-5.62684,-8.2815,-5.62684,-8.2815,-5.62684,-8.2815
-5.57027,-8.24254,-5.48264,-8.58399,-5.5205,-8.31263,-7.2761,-8.29392,-5.57027,-8.24254,-5.60432,-8.36226,-5.57027,-8.24254,-5.57027,-8.24254,-5.57027,-8.24254
-5.51684,-8.19939,-5.41408,-8.57965,-5.4534,-8.29792,-7.34367,-8.30632,-5.51684,-8.19939,-5.5445,-8.32852,-5.51684,-8.19939,-5.51684,-8.19939,-5.51684,-8.19939
-5.46686,-8.15228,-5.34552,-8.57531,-5.38629,-8.2832,-7.41124,-8.31871,-5.46686,-8.15228,-5.48743,-8.29031,-5.46686,-8.15228,-5.46686,-8.15228,-5.46686,-8.15228
-5.41983,-8.10221,-5.27696,-8.57097,-5.31919,-8.26848,-7.47882,-8.3311,-5.41983,-8.10221,-5.43344,-8.24786,-5.42061,-8.1015,-5.42061,-8.1015,-5.42061,-8.1015
-5.37299,-8.05195,-5.20839,-8.56663,-5.25209,-8.25376,-7.54639,-8.3435,-5.37299,-8.05195,-5.38284,-8.20142,-5.37838,-8.04734,-5.37838,-8.04734,-5.37838,-8.04734
-5.32616,-8.00169,-5.13983,-8.56228,-5.18498,-8.23905,-7.61396,-8.35589,-5.32616,-8.00169,-5.33593,-8.15125,-5.34039,-7.99012,-5.34039,-7.99012,-5.34039,-7.99012
-5.27932,-7.95144,-5.07127,-8.55794,-5.11788,-8.22433,-7.68153,-8.36828,-5.27932,-7.95144,-5.29298,-8.09765,-5.30688,-7.93017,-5.30688,-7.93017,-5.30688,-7.93017
-5.23249,-7.90118,-5.00271,-8.5536,-5.05078,-8.20961,-7.74927,-8.37963,-5.23249,-7.90118,-5.25424,-8.04094,-5.27804,-7.86784,-5.27804,-7.86784,-5.27804,-7.86784
-5.18565,-7.85092,-4.93415,-8.54926,-4.98367,-8.19489,-7.81766,-8.38605,-5.18565,-7.85092,-5.21702,-7.9832,-5.25304,-7.80385,-5.25403,-7.80349,-5.25403,-7.80349
-5.13882,-7.80066,-4.86559,-8.54492,-4.91657,-8.18018,-7.88633,-8.38724,-5.13882,-7.80066,-5.1798,-7.92546,-5.22829,-7.73977,-5.23501,-7.7375,-5.23501,-7.7375
-5.09198,-7.7504,-4.80053,-8.55533,-4.84947,-8.16546,-7.95489,-8.38318,-5.09198,-7.7504,-5.14259,-7.86771,-5.20355,-7.67568,-5.22107,-7.67024,-5.22107,-7.67024
-5.04515,-7.70014,-4.74152,-8.59049,-4.78236,-8.15074,-8.02294,-8.37391,-5.04515,-7.70014,-5.10537,-7.80997,-5.1788,-7.61159,-5.20891,-7.60263,-5.2123,-7.60212
-4.99831,-7.64988,-4.68252,-8.62569,-4.73,-8.16528,-8.09009,-8.35948,-4.99831,-7.64988,-5.06816,-7.75222,-5.15405,-7.54751,-5.19677,-7.53501,-5.20769,-7.53358
-4.95148,-7.59962,-4.62352,-8.66088,-4.70242,-8.2282,-8.15594,-8.33997,-4.95148,-7.59962,-5.03094,-7.69448,-5.12931,-7.48342,-5.18463,-7.46739,-5.20335,-7.46502
-4.90464,-7.54936,-4.56452,-8.69608,-4.67487,-8.29113,-8.22011,-8.31549,-4.90464,-7.54936,-4.99372,-7.63673,-5.10456,-7.41933,-5.17249,-7.39978,-5.19901,-7.39646
-4.85781,-7.4991,-4.50552,-8.73127,-4.64731,-8.35406,-8.28223,-8.2862,-4.85781,-7.4991,-4.95651,-7.57899,-5.07982,-7.35525,-5.16035,-7.33216,-5.19468,-7.3279
-4.81097,-7.44885,-4.44652,-8.76647,-4.61975,-8.41699,-8.34194,-8.25225,-4.81097,-7.44885,-4.91929,-7.52124,-5.05507,-7.29116,-5.14821,-7.26454,-5.19034,-7.25934
-4.76414,-7.39859,-4.38752,-8.80166,-4.5922,-8.47992,-8.39888,-8.21384,-4.76414,-7.39859,-4.88208,-7.4635,-5.03033,-7.22707,-5.13607,-7.19693,-5.186,-7.19078
-4.7173,-7.34833,-4.32853,-8.83686,-4.56464,-8.54285,-8.45272,-8.17121,-4.7173,-7.34833,-4.84486,-7.40575,-5.00558,-7.16299,-5.12393,-7.12931,-5.18167,-7.12221
-4.67047,-7.29807,-4.26953,-8.87205,-4.53708,-8.60578,-8.50316,-8.12459,-4.67047,-7.29807,-4.80765,-7.34801,-4.98083,-7.0989,-5.11179,-7.06169,-5.17733,-7.05365
-4.62363,-7.24781,-4.21053,-8.90724,-4.50953,-8.66871,-8.5499,-8.07426,-4.62363,-7.24781,-4.77043,-7.29026,-4.95609,-7.03481,-5.09965,-6.99407,-5.173,-6.98509
-4.5768,-7.19755,-4.14987,-8.93945,-4.48197,-8.73164,-8.59266,-8.02052,-4.5768,-7.19755,-4.73321,-7.23252,-4.93134,-6.97073,-5.0875,-6.92646,-5.16866,-6.91653
-4.52996,-7.14729,-4.08693,-8.96695,-4.45442,-8.79456,-8.6312,-7.96367,-4.52996,-7.14729,-4.696,-7.17477,-4.9066,-6.90664,-5.07536,-6.85884,-5.16432,-6.84797
-4.48313,-7.09703,-4.02208,-8.98957,-4.42377,-8.85603,-8.6653,-7.90405,-4.48313,-7.09703,-4.65878,-7.11703,-4.88185,-6.84255,-5.06322,-6.79122,-5.15999,-6.77941
-4.43629,-7.04677,-3.95569,-9.00717,-4.38853,-8.91498,-8.69474,-7.842,-4.43629,-7.04677,-4.62157,-7.05928,-4.85711,-6.77846,-5.05108,-6.72361,-5.15565,-6.71085
-4.38946,-6.99652,-3.88816,-9.01967,-4.34891,-8.97108,-8.71937,-7.77789,-4.38946,-6.99652,-4.58435,-7.00154,-4.83236,-6.71438,-5.03894,-6.65599,-5.15131,-6.64228
-4.34262,-6.94626,-3.81987,-9.02697,-4.30512,-9.02399,-8.73904,-7.71208,-4.34262,-6.94626,-4.54714,-6.94379,-4.80761,-6.65029,-5.0268,-6.58837,-5.14698,-6.57372
-4.29579,-6.896,-3.75122,-9.02905,-4.25742,-9.07341,-8.75363,-7.64497,-4.29579,-6.896,-4.50992,-6.88605,-4.78287,-6.5862,-5.01466,-6.52076,-5.14264,-6.50516
-4.24895,-6.84574,-3.68261,-9.02589,-4.20609,-9.11905,-8.76307,-7.57694,-4.24895,-6.84574,-4.47271,-6.8283,-4.75812,-6.52212,-5.00252,-6.45314,-5.1383,-6.4366
-4.20212,-6.79548,-3.61409,-9.0209,-4.15144,-9.16064,-8.76728,-7.50839,-4.20212,-6.79548,-4.43549,-6.77056,-4.73338,-6.45803,-4.99038,-6.38552,-5.13397,-6.36804
-4.15528,-6.74522,-3.54557,-9.01591,-4.09377,-9.19794,-8.76626,-7.43971,-4.15528,-6.74522,-4.39827,-6.71281,-4.70863,-6.39394,-4.97824,-6.3179,-5.12963,-6.29948
-4.10845,-6.69496,-3.47706,-9.01091,-4.03342,-9.23073,-8.76001,-7.37132,-4.10845,-6.69496,-4.36106,-6.65507,-4.68389,-6.32986,-4.96609,-6.25029,-5.12529,-6.23092
-4.06161,-6.6447,-3.40854,-9.00592,-3.97075,-9.25883,-8.74855,-7.3036,-4.06161,-6.6447,-4.32384,-6.59732,-4.65914,-6.26577,-4.95395,-6.18267,-5.12096,-6.16235
-4.01478,-6.59444,-3.34002,-9.00092,-3.90612,-9.28206,-8.73197,-7.23695,-4.01478,-6.59444,-4.28663,-6.53958,-4.63439,-6.20168,-4.94181,-6.11505,-5.11662,-6.09379
-3.96794,-6.54419,-3.27151,-8.99592,-3.8399,-9.3003,-8.71035,-7.17176,-3.96794,-6.54419,-4.24941,-6.48183,-4.60965,-6.1376,-4.92967,-6.04744,-5.11229,-6.02523
-3.92111,-6.49393,-3.20299,-8.99093,-3.77249,-9.31344,-8.68382,-7.10841,-3.92111,-6.49393,-4.2122,-6.42409,-4.5849,-6.07351,-4.91753,-5.97982,-5.10795,-5.95667
-3.88571,-6.43746,-3.13447,-8.98593,-3.70427,-9.3214,-8.65254,-7.04726,-3.88571,-6.43746,-4.17498,-6.36634,-4.56016,-6.00942,-4.90539,-5.9122,-5.10361,-5.88811
-3.86969,-6.37066,-3.06596,-8.98094,-3.63756,-9.33717,-8.61669,-6.98868,-3.86969,-6.37066,-4.13777,-6.3086,-4.53541,-5.94534,-4.89325,-5.84458,-5.09928,-5.81955
-3.8537,-6.30385,-2.99744,-8.97594,-3.5746,-9.36439,-8.57647,-6.933,-3.8537,-6.30385,-4.10055,-6.25085,-4.51067,-5.88125,-4.88111,-5.77697,-5.09494,-5.75099
-3.83771,-6.23704,-2.92892,-8.97094,-3.51723,-9.40197,-8.53213,-6.88056,-3.83771,-6.23704,-4.06333,-6.19311,-4.48592,-5.81716,-4.86897,-5.70935,-5.0906,-5.68242
-3.82172,-6.17022,-2.86041,-8.96595,-3.57926,-9.43771,-8.52683,-6.81397,-3.82172,-6.17022,-4.02612,-6.13536,-4.46117,-5.75307,-4.85683,-5.64173,-5.08627,-5.61386
-3.80573,-6.10341,-2.79189,-8.96095,-3.6478,-9.44236,-8.52778,-6.74527,-3.80573,-6.10341,-3.9889,-6.07762,-4.43643,-5.68899,-4.84468,-5.57412,-5.08193,-5.5453
-3.78974,-6.0366,-2.72337,-8.95596,-3.71638,-9.44631,-8.52809,-6.67658,-3.78974,-6.0366,-3.95169,-6.01987,-4.41168,-5.6249,-4.83254,-5.5065,-5.07759,-5.47674
-3.77375,-5.96979,-2.65486,-8.95096,-3.785,-9.44955,-8.52798,-6.60788,-3.77375,-5.96979,-3.91447,-5.96213,-4.38694,-5.56081,-4.8204,-5.43888,-5.07326,-5.40818
-3.75776,-5.90298,-2.58634,-8.94596,-3.85365,-9.45208,-8.52851,-6.53918,-3.75776,-5.90298,-3.87726,-5.90438,-4.36219,-5.49673,-4.80826,-5.37126,-5.06892,-5.33962
-3.74177,-5.83617,-2.51782,-8.94097,-3.92232,-9.45419,-8.52928,-6.47049,-3.74177,-5.83617,-3.84004,-5.84664,-4.33745,-5.43264,-4.79612,-5.30365,-5.06459,-5.27106
-3.72578,-5.76935,-2.44931,-8.93597,-3.99096,-9.45694,-8.53005,-6.40179,-3.72578,-5.76935,-3.80282,-5.78889,-4.3127,-5.36855,-4.78398,-5.23603,-5.06025,-5.20249
-3.70649,-5.70344,-2.38079,-8.93098,-4.05962,-9.45947,-8.53083,-6.3331,-3.70649,-5.70344,-3.76561,-5.73115,-4.28795,-5.30447,-4.77184,-5.16841,-5.05591,-5.13393
-3.68224,-5.63918,-2.31228,-8.92598,-4.12828,-9.46158,-8.5316,-6.26441,-3.68224,-5.63918,-3.72839,-5.6734,-4.26321,-5.24038,-4.7597,-5.1008,-5.05158,-5.06537
-3.65316,-5.57696,-2.24376,-8.92098,-4.19692,-9.46432,-8.53238,-6.19571,-3.65316,-5.57696,-3.69118,-5.61566,-4.23846,-5.17629,-4.74756,-5.03318,-5.04724,-4.99681
-3.61942,-5.51713,-2.17524,-8.91599,-4.26558,-9.46685,-8.53315,-6.12702,-3.61942,-5.51713,-3.65396,-5.55791,-4.21372,-5.11221,-4.73542,-4.96556,-5.0429,-4.92825
-3.58122,-5.46006,-2.10673,-8.91099,-4.33425,-9.46868,-8.53392,-6.05832,-3.58122,-5.46006,-3.61675,-5.50017,-4.19554,-5.04606,-4.72327,-4.89794,-5.03857,-4.85969
-3.53878,-5.40606,-2.03821,-8.906,-4.40294,-9.46979,-8.5347,-5.98963,-3.53878,-5.40606,-3.57953,-5.44242,-4.18887,-4.9778,-4.71113,-4.83033,-5.03423,-4.79113
